Pris,Boligtype,Eieform bolig,Soverom,Primærrom,Bruksareal,Etasje,Byggeår,Energimerking,URL,ID,Dager siden annonse,Nybygg,Land,Fylke,Postnummer,Kommune,Latitude,Longitude,Omkostninger,Totalpris,Kommunale avg.,Formuesverdi,Tomteareal,Aircondition,Alarm,Balkong/Terrasse,Takterasse,Barnevennlig,Bredbåndstilknytning,Fellesvaskeri,Garasje/P-plass,Heis,Ingen gjenboerer,Kabel-TV,Lademulighet,Livsløpsstandard,Moderne,Offentlig vann/kloakk,Parkett,Peis/Ildsted,Rolig,Sentralt,Utsikt,Vaktmester-/vektertjeneste,Bademulighet,Fiskemulighet,Turterreng
3000000,Enebolig,Eier (Selveier),1,153,163,,1961,F - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=245197211,245197211,"4 days, 0:00:00",0, Norge,Innlandet,2340, Løten,60.8148108,11.3384656,89020,3089020,19250,583876,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950000,Leilighet,Andel,0,38,43,2,1974,E - rød,https://www.finn.no/realestate/homes/ad.html?finnkode=245184264,245184264,0:00:00,0, Norge,Innlandet,2815, Gjøvik,60.7903992,10.6958113,1132,2234163,,390340,1459,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1
2950000,Enebolig,Eier (Selveier),2,87,87,3,1958,,https://www.finn.no/realestate/homes/ad.html?finnkode=245185830,245185830,"8 days, 0:00:00",0, Norge,Innlandet,2208, Kongsvinger,60.1809821,11.9771299,75092,3025092,20437,354172,1655,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1
825000,Rekkehus,Andel,1,47,50,1,1971,F - rød,https://www.finn.no/realestate/homes/ad.html?finnkode=245178076,245178076,"4 days, 0:00:00",0, Norge,Innlandet,2383, Ringsaker,60.8924704,10.9287986,15704,997256,,361176,9196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900000,Enebolig,Eier (Selveier),3,111,174,,1952,G - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=243947435,243947435,"8 days, 0:00:00",0, Norge,Innlandet,2353, Ringsaker,60.8039847,10.835302,48872,1948872,10292,462131,1069,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
2990000,Leilighet,Andel,3,91,94,1,1970,E - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=238473859,238473859,"5 days, 0:00:00",0, Norge,Innlandet,2609, Lillehammer,61.113909,10.483791,8032,3283111,,833035,7662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710000,Leilighet,Andel,,41,45,2,1972,F - rød,https://www.finn.no/realestate/homes/ad.html?finnkode=225913127,225913127,"5 days, 0:00:00",0, Norge,Innlandet,2821, Gjøvik,60.7923172,10.685439,15506,1825718,,414521,3047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200000,Enebolig,Eier (Selveier),3,130,132,2,1900,,https://www.finn.no/realestate/homes/ad.html?finnkode=244976294,244976294,"8 days, 0:00:00",0, Norge,Innlandet,2436, Våler,60.7234567,11.8957916,31342,1231342,6592,184760,1608,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2888000.0,,,,57.5,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=215911117&location=0.22034&page=4&sort=PUBLISHED_DESC,215911117,0,1,,Innlandet,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000,Leilighet,Andel,1,54,63,1,1980,G - rød,https://www.finn.no/realestate/homes/ad.html?finnkode=244774865,244774865,"8 days, 0:00:00",0, Norge,Innlandet,2335, Stange,60.7145234,11.1814333,1162,1834162,,449955,5992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=235841838&location=0.22034&page=4&sort=PUBLISHED_DESC,235841838,0,1,,Innlandet,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650000,Enebolig,Eier (Selveier),2,64,109,,1991,F - rød,https://www.finn.no/realestate/homes/ad.html?finnkode=244591770,244591770,0:00:00,0, Norge,Innlandet,2384, Ringsaker,60.8709558,10.8198795,42622,1692622,3294,333018,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2490000,Tomannsbolig,Eier (Selveier),2,74,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=205489308&location=0.22034&page=4&sort=PUBLISHED_DESC,205489308,"8 days, 0:00:00",1,,Innlandet,,,,,7592,2497592,,,,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3190000,Leilighet,Eier (Selveier),2,65,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=215878559&location=0.22034&page=4&sort=PUBLISHED_DESC,215878559,"8 days, 0:00:00",1, Norge,Innlandet,2636, Øyer,61.2423727,10.4388634,11250,3201250,,,,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
4173000.0,Rekkehus,Eier (Selveier),3,103,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=192450324&location=0.22034&page=4&sort=PUBLISHED_DESC,192450324,"109 days, 0:00:00",1, Norge,Innlandet,2335, Stange,60.714472,11.2082365,0,41480004198000,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
5123000.0,Tomannsbolig,Eier (Selveier),3,99,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=192371108&location=0.22034&page=4&sort=PUBLISHED_DESC,192371108,"488 days, 0:00:00",1, Norge,Innlandet,2335, Stange,60.714472,11.2082365,0,50480005198000,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1290000,Leilighet,Andel,1,58,58,2,1960,G - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=245304585,245304585,"4 days, 0:00:00",0, Norge,Innlandet,2340, Løten,60.8193317,11.3429158,1162,1631162,,437815,1277,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1
4725000.0,Leilighet,Eier (Selveier),2.0,66.5,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=239101697&location=0.22034&page=5&sort=PUBLISHED_DESC,239101697,"4 days, 0:00:00",1,,Innlandet,,,,,1039214342,28105126664342,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7825000.0,Leilighet,Eier (Selveier),3.0,100.5,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=215864001&location=0.22034&page=5&sort=PUBLISHED_DESC,215864001,0:00:00,1,,Innlandet,,,,,35000,383500011885000,,,,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4000000,Enebolig,Eier (Selveier),3,184,221,2,1990,D - gul,https://www.finn.no/realestate/homes/ad.html?finnkode=244720626,244720626,"1 day, 0:00:00",0, Norge,Innlandet,2610, Ringsaker,61.10712,10.6948413,101342,4101342,22710,723778,943,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
2800000,Leilighet,Andel,2,71,73,4,1959,G - mørkegrønn,https://www.finn.no/realestate/homes/ad.html?finnkode=245080435,245080435,"6 days, 0:00:00",0, Norge,Innlandet,2317, Hamar,60.7951401,11.0653473,8032,3259469,,656223,1500,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0
1000000,Enebolig,Eier (Selveier),4,112,213,,1939,G - gul,https://www.finn.no/realestate/homes/ad.html?finnkode=244789112,244789112,"9 days, 0:00:00",0, Norge,Innlandet,2280, Åsnes,60.6463405,12.0381296,26372,1026372,9453,344434,1426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350000,Leilighet,Andel,1,41,41,3,1975,F - rød,https://www.finn.no/realestate/homes/ad.html?finnkode=245064745,245064745,0:00:00,0, Norge,Innlandet,2212, Kongsvinger,60.2063622,11.9756399,15554,2073854,,296952,25496,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0
4800000,Leilighet,Eier (Selveier),2,93,97,1,2014,D - mørkegrønn,https://www.finn.no/realestate/homes/ad.html?finnkode=244981307,244981307,"9 days, 0:00:00",0,,Innlandet,,,,,121342,4921342,15551,1129635,3647,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1
2890000.0,,,,72,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=238936634&location=0.22034&page=5&sort=PUBLISHED_DESC,238936634,0,1,,Innlandet,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5623000.0,,,,97.5,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=228104748&location=0.22034&page=5&sort=PUBLISHED_DESC,228104748,0,1,,Innlandet,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100000,Rekkehus,Andel,3,102,112,,1980,F - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=244665004,244665004,"9 days, 0:00:00",0, Norge,Innlandet,2209, Kongsvinger,60.1792407,12.034082,1162,2379910,,512473,2926,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
3548000,Tomannsbolig,Eier (Selveier),3,103,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=173958149&location=0.22034&page=5&sort=PUBLISHED_DESC,173958149,"182 days, 0:00:00",1,,Innlandet,,,,,6335,3554335,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2890000,Tomannsbolig,Eier (Selveier),3,76,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=164356843&location=0.22034&page=5&sort=PUBLISHED_DESC,164356843,"9 days, 0:00:00",1, Norge,Innlandet,2387, Ringsaker,60.906752,10.967627,11222,2901222,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3570000.0,Leilighet,Eier (Selveier),2.5,88.5,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=219309356&location=0.22034&page=5&sort=PUBLISHED_DESC,219309356,"7 days, 0:00:00",1, Norge,Innlandet,2840, Vestre Toten,60.68877,10.618508,9150,32991503859150,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3025000.0,,,,98,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=210061086&location=0.22034&page=5&sort=PUBLISHED_DESC,210061086,0,1,,Innlandet,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5500000,Enebolig,Eier (Selveier),,5500000,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=219337023&location=0.22034&page=5&sort=PUBLISHED_DESC,219337023,"9 days, 0:00:00",1,,Innlandet,,,,,26342,5526342,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6995000.0,Leilighet,Eier (Selveier),2.5,102.0,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=195820648&location=0.22034&page=5&sort=PUBLISHED_DESC,195820648,"3 days, 0:00:00",1, Norge,Innlandet,2615, Lillehammer,61.1223543,10.4612569,3586245852,43358629735852,,,,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
2840000,Enebolig,Eier (Selveier),5,182,222,,1977,F - gul,https://www.finn.no/realestate/homes/ad.html?finnkode=229198898,229198898,0:00:00,0, Norge,Innlandet,2834, Vestre Toten,60.715894,10.6428324,84022,2924022,18678,673001,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000,Enebolig,Eier (Selveier),3,126,180,2,1952,,https://www.finn.no/realestate/homes/ad.html?finnkode=235667673,235667673,"10 days, 0:00:00",0, Norge,Innlandet,2283, Åsnes,60.649728,12.3009079,0,1400000,,344341,5304,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1
1750000,Enebolig,Eier (Selveier),3,130,153,,1958,G - gul,https://www.finn.no/realestate/homes/ad.html?finnkode=244935332,244935332,"4 days, 0:00:00",0, Norge,Innlandet,2848, Østre Toten,60.6632476,10.9267693,57772,1807772,22380,572789,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3610000,Enebolig,Eier (Selveier),4,131,136,2,1946,G - gul,https://www.finn.no/realestate/homes/ad.html?finnkode=239023019,239023019,"10 days, 0:00:00",0, Norge,Innlandet,2312, Stange,60.767611,11.137005,96342,3706342,17630,808351,789,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1
2600000,Tomannsbolig,Eier (Selveier),3,90,97,2,1984,F - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=244913460,244913460,"10 days, 0:00:00",0, Norge,Innlandet,2611, Lillehammer,61.1014936,10.5187442,66170,2666170,16069,676226,276,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1
2450000,Enebolig,Eier (Selveier),3,159,188,,1851,G - rød,https://www.finn.no/realestate/homes/ad.html?finnkode=244880444,244880444,0:00:00,0, Norge,Innlandet,2110, Sør-Odal,60.2705068,11.7923239,80642,2530642,11338,189670,169693,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1
1500000,Leilighet,Andel,1,48,53,3,2007,D - rød,https://www.finn.no/realestate/homes/ad.html?finnkode=244866838,244866838,0:00:00,0, Norge,Innlandet,2815, Gjøvik,60.7920239,10.6944634,15506,2344958,,547004,2133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200000,Rekkehus,Andel,3,90,93,,1971,F - gul,https://www.finn.no/realestate/homes/ad.html?finnkode=243610992,243610992,"10 days, 0:00:00",0, Norge,Innlandet,2214, Kongsvinger,60.2023014,11.9868248,1162,3221355,,419863,24756,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
2940000.0,Leilighet,Eier (Selveier),3,78,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=180027173&location=0.22034&page=5&sort=PUBLISHED_DESC,180027173,"10 days, 0:00:00",1, Norge,Innlandet,2640, Nord-Fron,61.593057,9.755139,13670,29036703003670,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5900000,Enebolig,Eier (Selveier),4,175.5,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=232186935&location=0.22034&page=5&sort=PUBLISHED_DESC,232186935,"10 days, 0:00:00",1,,Innlandet,,,,,1262013870,59126205913870,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2793000.0,Leilighet,Eier (Selveier),2,77.0,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=92110081&location=0.22034&page=5&sort=PUBLISHED_DESC,92110081,"8 days, 0:00:00",1,,Innlandet,,,,,10582,24285823178582,,,,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
4174000.0,Tomannsbolig,Eier (Selveier),4,109,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=228222399&location=0.22034&page=5&sort=PUBLISHED_DESC,228222399,"10 days, 0:00:00",1, Norge,Innlandet,2413, Elverum,60.8943959,11.5985765,21870,41718704219870,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2868000.0,Leilighet,Andel,2.5,95.5,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=156275255&location=0.22034&page=5&sort=PUBLISHED_DESC,156275255,0:00:00,1,,Innlandet,,,,,14440,40044407994440,,,,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
5500000,Enebolig,Eier (Selveier),3,146,146,2,2007,D - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=241783268,241783268,"1 day, 0:00:00",0, Norge,Innlandet,2816, Gjøvik,60.773026,10.708383,138842,5638842,17673,1163509,635,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1
1200000,Enebolig,Eier (Selveier),4,129,170,1,1959,G - gul,https://www.finn.no/realestate/homes/ad.html?finnkode=244678203,244678203,"11 days, 0:00:00",0, Norge,Innlandet,2450, Åmot,61.1293825,11.359847,31372,1231372,3800,493526,1082,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400000,Enebolig,Eier (Selveier),,135,135,,1901,G - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=244831171,244831171,0:00:00,0, Norge,Innlandet,2360, Ringsaker,60.8993454,10.743036,78170,2478170,12000,,2710,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2490000,Leilighet,Eier (Selveier),2,66,70,2,1991,D - rød,https://www.finn.no/realestate/homes/ad.html?finnkode=244821608,244821608,0:00:00,0, Norge,Innlandet,2619, Lillehammer,61.1250329,10.4553844,82242,2590721,,713550,2925,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
3600000,Enebolig,Eier (Selveier),,122,185,,1955,F - gul,https://www.finn.no/realestate/homes/ad.html?finnkode=244820172,244820172,0:00:00,0, Norge,Innlandet,2372, Ringsaker,60.970419,10.659418,103142,3703142,,512018,2482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3750000,Tomannsbolig,Eier (Selveier),3,109,110,,2002,C - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=244714441,244714441,0:00:00,0, Norge,Innlandet,2318, Hamar,60.811641,11.0865271,95122,3845122,11700,922750,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2740000,Leilighet,Andel,2,57,57,3,1957,F - mørkegrønn,https://www.finn.no/realestate/homes/ad.html?finnkode=228159010,228159010,"11 days, 0:00:00",0, Norge,Innlandet,2317, Hamar,60.7941859,11.0653045,1162,3207162,,540753,2025,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1
6100000,Enebolig,Eier (Selveier),4,147,147,2,2017,,https://www.finn.no/realestate/homes/ad.html?finnkode=244810350,244810350,"11 days, 0:00:00",0, Norge,Innlandet,2319, Hamar,60.815106,11.08438,153842,6253842,39946,1628419,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490000,Leilighet,Andel,,32,32,1,1967,D - lysegrønn,https://www.finn.no/realestate/homes/ad.html?finnkode=242912122,242912122,"8 days, 0:00:00",0, Norge,Innlandet,2318, Hamar,60.8012258,11.0949656,8032,1673942,,389190,13324,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2300000,Enebolig,Eier (Selveier),5,188,205,,1977,F - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=244792784,244792784,"11 days, 0:00:00",0, Norge,Innlandet,2838, Gjøvik,60.8748014,10.4072381,58842,2358842,16585,654100,1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650000,Tomannsbolig,Andel,3,86,129,,1954,G - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=238181899,238181899,"11 days, 0:00:00",0, Norge,Innlandet,2208, Kongsvinger,60.1839143,12.0060253,1162,1870868,,442227,5084,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3890000,Leilighet,Andel,1,72,101,3,2013,C - mørkegrønn,https://www.finn.no/realestate/homes/ad.html?finnkode=244803350,244803350,"8 days, 0:00:00",0, Norge,Innlandet,2408, Elverum,60.88435,11.559917,8032,3898032,,694414,1344,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1490000,Leilighet,Andel,2,80,99,1,1975,G - mørkegrønn,https://www.finn.no/realestate/homes/ad.html?finnkode=244803226,244803226,"8 days, 0:00:00",0, Norge,Innlandet,2414, Elverum,60.8664975,11.5821772,8032,1765059,,554816,35127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2950000,Leilighet,Andel,2,72,72,,2006,D - rød,https://www.finn.no/realestate/homes/ad.html?finnkode=244802547,244802547,0:00:00,0,,Innlandet,,,,,8010,2990010,,756224,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190000,Leilighet,Andel,1,55,73,4,1972,F - mørkegrønn,https://www.finn.no/realestate/homes/ad.html?finnkode=244802401,244802401,"8 days, 0:00:00",0, Norge,Innlandet,2414, Elverum,60.8672487,11.5823493,8032,1749550,,437815,44315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000,Enebolig,Eier (Selveier),3,87,170,,1970,F - gul,https://www.finn.no/realestate/homes/ad.html?finnkode=244628312,244628312,0:00:00,0, Norge,Innlandet,2838, Gjøvik,60.8762912,10.4395208,38842,1538842,8238,393508,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4850000,Enebolig,Eier (Selveier),6,482,547,2,1830,G - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=239878478,239878478,"11 days, 0:00:00",0, Norge,Innlandet,2414, Elverum,60.8751695,11.5618158,38872,4888872,21775,,5205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=241680464&location=0.22034&page=5&sort=PUBLISHED_DESC,241680464,0,1,,Innlandet,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590000,Leilighet,Andel,2,73,84,2,2005,D - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=237490844,237490844,0:00:00,0, Norge,Innlandet,2340, Løten,60.817886,11.3403278,1162,2460162,,574137,2588,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1
2500000,Tomannsbolig,Eier (Selveier),3,110,113,,2003,C - gul,https://www.finn.no/realestate/homes/ad.html?finnkode=244682252,244682252,"11 days, 0:00:00",0, Norge,Innlandet,2330, Stange,60.6843954,11.3463547,63872,2563872,5000,617365,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2300000,Leilighet,Eier (Selveier),2,81,81,2,1999,C - rød,https://www.finn.no/realestate/homes/ad.html?finnkode=244656793,244656793,"11 days, 0:00:00",0, Norge,Innlandet,2335, Stange,60.712692,11.19779,58872,2358872,8000,587142,986,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1
1990000,Enebolig,Eier (Selveier),3,105,167,3,1950,G - gul,https://www.finn.no/realestate/homes/ad.html?finnkode=245695219,245695219,"3 days, 0:00:00",0, Norge,Innlandet,2864, Søndre Land,60.6593601,10.3657917,67592,2057592,11843,390799,1698,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
6190000,Leilighet,Eier (Selveier),3,114,118,4,2012,D - mørkegrønn,https://www.finn.no/realestate/homes/ad.html?finnkode=244779715,244779715,"8 days, 0:00:00",0, Norge,Innlandet,2619, Lillehammer,61.132133,10.446272,167542,6407743,20672,1321071,3664,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0
4250000,Enebolig,Eier (Selveier),3,183,196,,1969,F - gul,https://www.finn.no/realestate/homes/ad.html?finnkode=238942313,238942313,0:00:00,0, Norge,Innlandet,2312, Stange,60.774848,11.122978,121892,4371892,,804299,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2490000,Rekkehus,Eier (Selveier),3,95,98,,1975,F - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=244554631,244554631,"8 days, 0:00:00",0, Norge,Innlandet,2388, Ringsaker,60.874375,10.9649234,63622,2553622,19500,524629,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14000000,Enebolig,Eier (Selveier),4,238,398,,1914,G - lysegrønn,https://www.finn.no/realestate/homes/ad.html?finnkode=244770845,244770845,"8 days, 0:00:00",0, Norge,Innlandet,2317, Hamar,60.7968646,11.0663421,366020,14366020,34900,1406718,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2420000.0,,,,27,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=233606926&location=0.22034&page=6&sort=PUBLISHED_DESC,233606926,0,1,,Innlandet,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450000,Enebolig,Eier (Selveier),2,145,194,2,1961,F - gul,https://www.finn.no/realestate/homes/ad.html?finnkode=244447213,244447213,0:00:00,0, Norge,Innlandet,2640, Nord-Fron,61.6017082,9.7442859,37420,1487420,13729,418293,873,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1
3200000,Enebolig,Eier (Selveier),5,202,229,2,1955,G - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=244767993,244767993,"11 days, 0:00:00",0, Norge,Innlandet,2834, Vestre Toten,60.7291045,10.6214097,81342,3281342,22790,834300,1348,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
2450000,Leilighet,Andel,1,54,54,1,1970,D - mørkegrønn,https://www.finn.no/realestate/homes/ad.html?finnkode=241263180,241263180,"11 days, 0:00:00",0, Norge,Innlandet,2316, Hamar,60.8050334,11.0389811,1162,2569162,,513061,10546,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2050000,Leilighet,Eier (Selveier),1,32,,1,2021,C - rød,https://www.finn.no/realestate/homes/ad.html?finnkode=244507544,244507544,"5 days, 0:00:00",0, Norge,Innlandet,2835, Vestre Toten,60.709161,10.61428,52622,2102622,9869,,14460,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6020000.0,Leilighet,Eier (Selveier),2,98.5,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=228742365&location=0.22034&page=6&sort=PUBLISHED_DESC,228742365,"11 days, 0:00:00",1,,Innlandet,,,,,22472,48724727212472,,,,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
